Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,valid_gen_loss,valid_gen_ssim,valid_gen_psnr,valid_disc_loss,valid_disc_acc,Elapsed Time (Seconds)
1,36.511509005228675,0.10587732041644307,11.392069731818305,0.22697587515902143,0.9343750000000001,74.25982041792436,0.07317164777354761,11.060338453813033,0.3745593103495511,0.9914772727272727,18.47338318824768
2,24.9400574154324,0.13590329162660864,11.519226047727798,0.11989727082378666,0.9661458333333333,71.65370594371448,0.08010152134705674,11.111445817080412,0.20712566206401042,0.9943181818181819,9.552916526794434
3,19.886407251711244,0.14865010555618532,11.569557656182184,0.08447575327894725,0.9767361111111109,61.465817191384055,0.0931885875761509,11.221343213861639,0.16075629402996236,0.9933712121212123,9.279243230819702
4,16.93919651110967,0.15515545406631442,11.59710327519311,0.06869641741786857,0.9815972222222221,52.49360665408048,0.10340043267404492,11.304913087324664,0.14195418546759436,0.9921875000000001,9.166191577911377
5,14.938871488571166,0.1589073342643193,11.614966239929199,0.05816928164954925,0.9847222222222222,45.63779567371715,0.11141186796806075,11.365155982971192,0.6390617114788091,0.9403409090909092,9.453607559204102
6,13.432561666877183,0.16141747020146457,11.627849780188667,0.04847795008957429,0.9872685185185185,39.924864848454796,0.1186077164090944,11.41359668789488,0.7281800665589276,0.8896780303030304,9.203634977340698
7,12.247797610646202,0.1634053194495902,11.637732301439558,0.041642012769114056,0.9890873015873015,35.191883638307644,0.12499328988132538,11.45250772500967,0.9555282851275928,0.8348214285714287,9.216795206069946
8,11.266539030936029,0.1650160649933342,11.645896871884664,0.03645438780097282,0.9904513888888888,31.40488275072791,0.13057870422066611,11.483466202562507,1.1565059161961968,0.7929687500000001,9.451629877090454
9,10.471136633849438,0.16612326757933688,11.65222457603172,0.032404618816506164,0.9915123456790123,28.380865937531595,0.1350869493126267,11.507890431567878,1.374632491845393,0.759469696969697,9.218983173370361
10,9.793727768262228,0.16697540537658723,11.65753313170539,0.02916443738785924,0.992361111111111,25.885507444901897,0.13892361701212144,11.528054393421522,1.5815813180503688,0.7326704545454545,9.251935243606567
11,9.220674922972016,0.16763777169443797,11.661968579918447,0.026513378515891663,0.9930555555555555,23.84495991320649,0.14203818761243306,11.544334766293362,1.7906933803176737,0.7099690082644629,9.222565412521362
12,8.728669695942491,0.16813965665640151,11.665673163202074,0.02430432273544407,0.9936342592592592,22.12867669264475,0.14458631241524758,11.557991128979308,1.9648786139282908,0.6912878787878789,9.301843166351318
13,8.300363274517222,0.16855461399634214,11.668854819403755,0.022435392795859203,0.9941239316239316,20.63829070871526,0.1467812035519343,11.569820163966893,2.119512821992182,0.6752622377622378,9.258581399917603
14,7.921437312497034,0.16890494455286004,11.671644239577036,0.020833278154902362,0.9945436507936508,19.38630579121701,0.14859898265015767,11.579497324955929,2.2143876991467555,0.661525974025974,9.246146202087402
15,7.59844655054587,0.16916307607939987,11.673932083271167,0.019445240206933435,0.9949074074074074,18.295584344141407,0.1501896961394584,11.58804472143,2.408447269018683,0.6494318181818183,9.447526216506958
16,7.298997948401505,0.1693937670200032,11.676065476735433,0.01823102131743311,0.9952256944444444,17.32659637589346,0.15154415286484763,11.595390888777647,2.50485493019038,0.638671875,9.341340065002441
17,7.029745969585345,0.16955783036688218,11.67786169052124,0.017158868987991197,0.9955065359477124,16.46355550365652,0.15273645251272192,11.601905970649923,2.5963062020529186,0.629177807486631,9.33028769493103
18,6.779394170237177,0.16968958315921082,11.679482922141935,0.01620577925298101,0.9957561728395061,15.687634235078637,0.15373669446191998,11.60766813490126,2.6740834909841666,0.6207386363636362,9.338862657546997
19,6.562316609195799,0.16973669541758782,11.680672675127175,0.015352929227401514,0.9959795321637427,14.964644608885477,0.15468891045194488,11.613132673017148,2.7229695746187197,0.6131877990430621,9.374966859817505
20,6.354338381489119,0.16979208568472032,11.681855204370287,0.014585507105075824,0.9961805555555555,14.341324228048325,0.1554330656643618,11.617487196488815,2.77770966762698,0.6063920454545453,9.37155795097351
21,6.162332106141187,0.16980426429508566,11.682834569739285,0.013891169695584293,0.9963624338624338,13.761229642025837,0.15615280464420583,11.621624529619755,2.8074378217439455,0.600108225108225,9.310289859771729
22,5.9812111037548155,0.16981213883533347,11.683718169337569,0.013259811133490835,0.9965277777777778,13.230039467003719,0.15676069569058157,11.625138306420697,2.840274618035144,0.5941373966942147,9.226280212402344
23,5.817698614954373,0.1697618242816507,11.684309624473828,0.01268352047842666,0.9966787439613526,12.74645311276432,0.15730280598456203,11.628321119919127,2.8703668158503226,0.5885622529644268,9.447287321090698
24,5.662579505366307,0.1697156028317497,11.684859136740366,0.01215520675574106,0.9968171296296297,12.298056476495482,0.1577646576686564,11.631115754445396,2.8987930095093115,0.5833333333333333,9.334727048873901
25,5.515276984903547,0.16965437006080172,11.685329261779785,0.01166978232755854,0.9969444444444444,11.888723636107011,0.1581870480152693,11.63356510855935,2.9168406732287258,0.5784090909090909,9.25371527671814
26,5.382885741627114,0.1695537501591777,11.68557050819071,0.011221094528138652,0.9970619658119658,11.50736169589983,0.15854235276110937,11.635780044368934,2.9345615604946103,0.5735358391608391,9.204909324645996
27,5.258578112439364,0.16946138944820877,11.685826751724683,0.010805587474564247,0.9971707818930041,11.148696158871507,0.15888821367513048,11.637949044455585,2.9589220693606184,0.5686026936026936,9.384012222290039
28,5.152284790409936,0.1693736637317829,11.686036958013261,0.010419745204214445,0.9972718253968254,10.831102455591227,0.15915302236794263,11.639845814023701,3.0707651387163826,0.5638189935064934,9.441807270050049
