Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,test_gen_loss,test_gen_ssim,test_gen_psnr,test_disc_loss,test_disc_acc,Elapsed Time (Seconds)
1,437.0033226860894,0.08944666133158737,11.31055490705702,0.48407706508490317,0.8959259317980872,728.6860613141741,0.07214659771748952,11.075838225228447,0.5072610974311829,0.9333333458219256,33.205344438552856
2,285.34462708367244,0.12306525357481504,11.469531398349337,0.2764690486758798,0.9440740790632036,729.3040335518974,0.07310995592602662,11.071060929979598,1.1233724816868613,0.8904762055192675,7.209244012832642
3,224.90418647483546,0.13913425034670918,11.533280609272145,0.18694500771148656,0.9624691393640306,668.8175441196987,0.08237909472414426,11.13794703710647,1.32104479738107,0.919047630968548,7.071861028671265
4,189.87960315280492,0.14827207760471436,11.569204886754354,0.1505763747517256,0.9708333363135655,580.9628426688058,0.09368632481034314,11.223228250231061,3.4976895055347414,0.8678571539265769,7.2111451625823975
5,167.1877831861708,0.15427576017876465,11.592525819142661,0.12264226390222921,0.9763703730371261,497.2730810982841,0.10493321429405895,11.302270644051688,6.3270366079264155,0.8161904879978724,7.154488801956177
6,150.55422662805628,0.15798319342925593,11.608935857702186,0.10656144230956527,0.9795061753855809,432.2504541306269,0.11410800553858282,11.362855479830786,10.082094688341884,0.7634920733315603,7.074996709823608
7,137.2428458077567,0.16078725901269725,11.621411812494673,0.09137163691754532,0.9824338646162122,383.59383205491673,0.12143497024567762,11.40743489168128,10.056772452700026,0.7503401454614133,7.149229049682617
8,126.79619673093161,0.16274477478841112,11.630767676565384,0.08025453662893137,0.9845370390348963,344.525876726423,0.12741952901706102,11.44292790549142,11.120524327018545,0.7261904839958463,7.150148868560791
9,118.26693696387022,0.16423479732080007,11.638359300589858,0.07137202431152528,0.9862551458087966,312.41226244729665,0.13245909442267723,11.471825266641282,12.522772869787621,0.7021164094644878,7.20561671257019
10,111.06073155297175,0.16541018965757556,11.644758935504491,0.06424429274058449,0.9876296312279169,286.47931529453825,0.13656949853258477,11.4949496950422,13.766671321552232,0.6852381020784377,7.196929693222046
11,104.97786507269349,0.16634331516771006,11.650099962407893,0.05840577101709013,0.9887542102071972,264.55315471005133,0.14001148537575425,11.514319878119926,14.843832874753343,0.6688311754109022,7.183381080627441
12,99.66227024219654,0.16714483805483693,11.654704543396278,0.053548556879120794,0.9896913593565975,245.50932995478317,0.14297608716324683,11.530976840427941,15.832972371427863,0.6444444514456248,7.109633445739746
13,94.9627053350465,0.16781986293056583,11.658707749945485,0.04943167212010678,0.9904843317137823,229.07124993041327,0.1454750190151262,11.545290967920323,16.78582866728182,0.6142857211467982,7.070634603500366
14,90.78498359104945,0.16837656348648053,11.662223733417571,0.0459016545023888,0.9911640223056549,215.27436766332514,0.14752149585710497,11.557152709182427,17.651095646612564,0.5897959251032799,7.017468690872192
15,87.15396173689102,0.1688148599173184,11.665206326378716,0.042846423615259296,0.991753087485278,202.89808990841823,0.1493138600318205,11.567817070370628,18.489470784657403,0.5596825462721642,7.107991695404053
16,83.85191468000413,0.16922002757330323,11.667907867829005,0.04017050743341908,0.9922685195174481,192.26199817657474,0.15082603204064074,11.576935921396528,19.296090469503035,0.5285714348844651,7.113520383834839
17,80.91602090075126,0.16955230695505938,11.670308421639835,0.037827250106002824,0.99272331248701,183.25791822160997,0.15205912119826354,11.584552043626289,20.29906322845296,0.49971989398243044,7.115330219268799
18,78.36726761217471,0.1698229228893732,11.672324202384479,0.0357460144330963,0.9931275729043983,174.93423035031276,0.15329134952099555,11.591590359097435,21.157498120026034,0.47460318037441795,7.2304487228393555
19,75.94495914414614,0.17010950273371234,11.674287041446618,0.033867530321294914,0.9934892795936405,167.2440086020563,0.1544149368161098,11.598090523167661,21.724252703220376,0.47142857716495823,7.139969110488892
20,73.65737250222102,0.17033355260681776,11.676044061448838,0.03217568171649462,0.9938148156139585,160.57259330749514,0.15536655999187915,11.603566537584577,22.184357781660605,0.4709523865154811,7.1346681118011475
21,71.56575862137731,0.1705135818965063,11.677601739590761,0.03064367447759553,0.99410934820377,154.31491632526428,0.1562408133074135,11.608698455654844,22.59652028983471,0.4668934294561139,7.152461767196655
