Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,test_gen_loss,test_gen_ssim,test_gen_psnr,test_disc_loss,test_disc_acc,Elapsed Time (Seconds)
1,5.272694895002577,0.08853217856958508,11.320665317111546,0.3197979682560496,0.916296300623152,8.973952157156807,0.07085159846714564,11.073175702776227,0.4217786363192967,0.9952380997794015,27.627273321151733
2,4.57238167391883,0.12029049444633225,11.463747930526734,0.18547430338114484,0.9531481527619892,10.522780214037214,0.06797599739262036,11.062742028917585,1.9773750347750527,0.8047619121415275,6.892254829406738
3,3.7898732878543715,0.12536570031402838,11.49633862177531,0.14284734220230483,0.9654321034749348,12.269226937066941,0.07231909391425904,11.09780824752081,1.500989404271379,0.833333344686599,6.881387948989868
4,3.2254517849948674,0.13102228185420647,11.526177991761102,0.11154561132323282,0.9728703742225965,13.768466642924718,0.08389749111873764,11.178206852504186,2.063469879944023,0.8309523952858789,6.926376819610596
5,2.876140389442444,0.13519140583980413,11.545575610266791,0.1054913737899988,0.9760000042120616,12.582912622179304,0.0939175056559699,11.253254972185408,4.783595270410297,0.7647619162287032,6.902281045913696
6,2.679613647637544,0.13541497046783288,11.553509721049556,0.09256749367566014,0.9791358062514552,10.864984427179609,0.10112127502049718,11.310709885188514,5.908779275969123,0.6761904864438942,6.899820804595947
7,2.5187593198957896,0.13626999031486256,11.560998866671607,0.08090513934098706,0.9817989453436836,9.501073333681846,0.10855808930129421,11.357307375693809,6.156894558289609,0.609523819037238,6.962626695632935
8,2.367395954993036,0.13834946020635672,11.56967822180854,0.07209202825848643,0.9839351884192891,8.458395006401199,0.11413870339414903,11.39291891029903,9.351121111415134,0.5333333416575832,6.934378623962402
9,2.232087301766431,0.1403114341440852,11.577820959208925,0.064496308383448,0.9856790152596839,7.63689395643416,0.11977346371563653,11.423500091310533,10.672311109956123,0.47619048370018835,6.9391186237335205
10,2.109244390990999,0.14252924985045362,11.585897347132365,0.05849192855192542,0.9870370397302841,6.970119460139957,0.12438573741487094,11.448434584481378,13.622996760086348,0.42952381633222103,6.937485456466675
11,2.0011348094603028,0.14442750585519457,11.593041321725558,0.05427924787630889,0.9880471406560957,6.4266587549989875,0.1282029632817615,11.469585480628076,14.284951117742231,0.39264069889466485,6.90758490562439
12,1.9145383085365648,0.14558101417583036,11.598544081052145,0.049811326332404114,0.9890432122680877,5.967543396211806,0.1304874669405676,11.485871121996928,16.466403252162266,0.3607142914884857,6.828984260559082
13,1.8381885609565638,0.1464392066614814,11.603230634510007,0.046126036143278405,0.9898860420936194,5.567707607379327,0.13288282996023093,11.50079487182282,16.51150879020797,0.3336996390678726,6.928142786026001
14,1.7659669214770908,0.14746595079241884,11.607876213770064,0.042831321684216425,0.9906084676583609,5.217915620122637,0.1353124190806126,11.514278042073155,15.726308545767543,0.3336734749300748,6.92867636680603
15,1.6967598121254532,0.1486177085705654,11.612488897818105,0.039975947658622245,0.9912345698144701,4.915833040078481,0.13731727734917684,11.525676872616723,14.989995979575214,0.34285714814350726,6.921303749084473
16,1.6331212861256468,0.14961671168825386,11.61671034230126,0.03747899356937265,0.9917824092010658,4.643282355740666,0.13917796160759668,11.536318080765861,14.361479627654393,0.35148810026501975,6.961375713348389
17,1.5740668058005813,0.15053861173161986,11.620651577344905,0.03527786351500353,0.9922657968951206,4.403343296852433,0.14071681375513556,11.545499673410625,13.828654285633675,0.3588235342264677,6.942506551742554
18,1.5205313647050918,0.15132542486003614,11.624184501318283,0.0333299051198227,0.9926954748453917,4.187413086020758,0.14213533468899273,11.553891984243243,13.332113065790004,0.36534391996997695,6.914767265319824
19,1.4715571437837087,0.15202397268254594,11.62740270101536,0.0315814049354894,0.9930799235377394,3.995166370070967,0.14334330237225482,11.56128071663075,12.892573939583723,0.37092732276795504,6.892417669296265
20,1.4257978859047096,0.15266133362065176,11.630422514279683,0.030004967383578485,0.9934259273608526,3.8210282374705593,0.14441994678761277,11.567986944743566,12.511748888147228,0.37357143304709883,6.918766975402832
21,1.3833578317726731,0.15323846906118058,11.633215007075556,0.02857877072640919,0.9937389784389071,3.662667976755675,0.1453455773239233,11.574042073723412,12.202356359905458,0.3750566938752626,6.897240877151489
22,1.3446402301390967,0.15371937028395785,11.635715955194799,0.02728401268891992,0.9940235703280478,3.516565507882602,0.14621437500630108,11.57972289370252,11.965768602292576,0.3751082297704824,6.9433088302612305
23,1.30906436080518,0.15415826649202602,11.638021347488182,0.026100070978723532,0.9942834150963935,3.3843142236611867,0.14696060699520644,11.584756282545765,11.7916870075682,0.37163561543229945,7.011558294296265
24,1.2758809868108345,0.15456682557317739,11.640169910589854,0.025023261832872453,0.9945216061340437,3.2631456381863084,0.14765958527901343,11.589383988153365,11.649687544500834,0.36388889358689386,6.98309063911438
25,1.2448962760898803,0.15493749262102777,11.642174455430773,0.024022999860785963,0.994740741888682,3.1516863315446044,0.14827381555523192,11.593611504690987,11.569333189824247,0.3521904808282852,6.88791823387146
26,1.2156557813286784,0.1552626275596742,11.644055955430382,0.023099666931519006,0.9949430210468097,3.046858340010539,0.14890412671061662,11.597732617304874,11.526247086364103,0.33992674443256726,6.96755313873291
27,1.1883267647199671,0.1555762962353849,11.64581489680726,0.022244425020250053,0.9951303165635944,2.9510402113356924,0.14942683756509154,11.60138387528677,11.526639442843994,0.3276895987136023,6.965709686279297
28,1.162432679439348,0.1558571054278651,11.647467564779616,0.021450703900039125,0.9953042338291803,2.8609399854832773,0.14994454463677748,11.604870562650719,11.552184790004521,0.3159863987595451,6.980093717575073
29,1.137672717897828,0.1561150444411027,11.64903090319871,0.02071176989841377,0.9954661568005879,2.7758807592791297,0.15038534613518878,11.608109417807292,11.634944163164134,0.30509031604369874,6.9072816371917725
30,1.1139818938021306,0.15634517927309152,11.650503260294597,0.020022409357496714,0.995617284907235,2.696643078752927,0.15077572716843515,11.61110236304147,11.746126369291492,0.2949206388422421,6.900416851043701
31,1.0917323555783986,0.1565442345892897,11.65185964953515,0.019377979354464586,0.9957586628134533,2.6221576598108096,0.1511511009890363,11.613933211647419,11.857544739891532,0.28540706984733105,7.0386879444122314
32,1.0708514572638603,0.15672390938949926,11.653112081686658,0.01877364217591136,0.9958912046005328,2.551720543631486,0.15147930732928216,11.616573078291756,12.017107728546437,0.27648809891460197,6.931735038757324
33,1.0504677489550425,0.1568861592338367,11.654330006994385,0.01820774294113983,0.9960157135520318,2.4844205152420775,0.15180668754108023,11.619156131496677,12.20035301059583,0.2681096716747655,6.906616449356079
34,1.0312836093548075,0.15701823691240954,11.655444252101427,0.01767304482314533,0.9961328984475603,2.421982474812941,0.15204196363812736,11.621425171860125,12.471988492850702,0.26022409309609595,6.94004487991333
35,1.0132780070531935,0.1571248183165869,11.656464839814204,0.017168984026253806,0.9962433870633443,2.3636325844696593,0.15231333384100273,11.623602555722606,12.69310582141215,0.25278911900763607,6.968060731887817
36,0.9963715589984697,0.1572186078821642,11.657405646642053,0.016693155609303657,0.9963477374226959,2.3083666866970445,0.1524972316350729,11.625556616556075,13.010014177501397,0.24576719903520175,6.903367280960083
37,0.980329065190421,0.15729093595405105,11.65827791884139,0.0162435511844164,0.9964464472220824,2.2555096569438704,0.15268042784284902,11.627452209649398,13.343435286736584,0.2391248423045206,6.899179220199585
38,0.9652306000217358,0.15735035969069697,11.659095596291172,0.015833827541004132,0.9965399617688697,2.207423680931106,0.15291133884312516,11.629307295146742,13.841743905918227,0.23283208329650693,7.035101652145386
39,0.952125232469322,0.15733085159992433,11.659738610748555,0.015432880933427918,0.9966286806978731,2.1625493901334845,0.153087049531631,11.630946980291235,14.40235557765507,0.2269841300071159,6.918026685714722
40,0.9404443126254609,0.15732137558697204,11.660315835475924,0.015053056903651798,0.9967129636804263,2.127850258243936,0.15324047790574175,11.632340567452568,14.85995503084762,0.2233333363197744,6.934530973434448
41,0.9309298623464293,0.15725130753308977,11.660747810043297,0.014711763686962896,0.9967841018829242,2.0882327274163015,0.15340398695929958,11.633858122476717,15.471255929791724,0.21800232580003007,6.929046630859375
42,0.9210348151821306,0.15728019302804513,11.66129753602245,0.014373694152723958,0.9968606708857117,2.049944727903321,0.15357064204860707,11.635177862076532,15.921950028216113,0.2128117942333627,6.964122295379639
43,0.9105764730340133,0.15735729457184824,11.66188442195725,0.014039481481982629,0.9969336785395324,2.0114604808959458,0.15375372438236726,11.636591800423556,16.130659501970175,0.20797342471654628,6.944575071334839
44,0.8994961354919154,0.15743618988634245,11.662512450507196,0.013720462363562813,0.997003367663634,1.9739405300903634,0.15388361928234628,11.63793288268052,16.285826942515996,0.2032467559729884,6.950742721557617
45,0.8881458506760773,0.15748065738329364,11.663102736296482,0.013415721368758344,0.9970699594933309,1.9375840590113689,0.1539794065413021,11.639172596401638,16.400062717859484,0.19883598150714993,6.923964738845825
46,0.8767461955619318,0.15750378111426847,11.663647609286842,0.01312417683694733,0.9971336560260846,1.9023836499415574,0.15407107434935452,11.640362413773625,16.487305664273674,0.19451346017003798,6.916371822357178
47,0.8657703758554255,0.1575124671125683,11.664133208299646,0.01284503077249207,0.9971946420680828,1.868578652435161,0.15411501386879425,11.641431405551526,16.579518384264745,0.190374875911101,6.933912992477417
48,0.8549700298794992,0.15749834166016186,11.664584185900516,0.012577558268171982,0.9972530870249977,1.8364140384254004,0.15415011264295098,11.64240505014147,16.662559809569238,0.18640873266295307,6.918023109436035
49,0.8442700640144261,0.1574911045271675,11.665026204980695,0.012320972265669045,0.9973091464734671,1.8057959543285846,0.15417395668978595,11.643311091831752,16.73708337889274,0.1826044728126887,7.012396335601807
50,0.8339308638672033,0.15746665275697075,11.665419048945115,0.01207478938672486,0.9973629635439978,1.7756596597603393,0.15419588389141223,11.64420348576137,16.81262251118061,0.17895238335643493,6.983755350112915
51,4.906411306063334,0.09288029567235045,11.334566794501411,0.21726691110783983,0.9577777789698706,8.164259297507149,0.07323943770357541,11.077992030552455,0.641562853540693,1.0,26.973902940750122
52,3.8003835519154867,0.12588031430625252,11.476834715737237,0.113274813754995,0.9788888894849352,8.628567593438284,0.07635350285896234,11.095683983394078,0.4396385837878499,0.9880952409335545,7.013889312744141
53,3.238795898578785,0.1355562060933422,11.523848978678386,0.08252164754764332,0.9858024696509043,7.804415362221853,0.08558349080738568,11.184658867972239,0.8869296347811108,0.9333333429836091,6.955778121948242
54,2.7906853202316495,0.13996774909190005,11.548499467637804,0.0647477787087458,0.9891666672295993,6.889635384082793,0.09652401254113233,11.266375098909652,1.7124796749225686,0.8273809616054807,7.004722833633423
55,2.4495185538132986,0.1461329717354642,11.570933560265434,0.05259563225381296,0.991259259780248,6.08149709701538,0.10727299292172705,11.335964420863561,2.7129908344575338,0.7419047704764774,7.022720575332642
56,2.2099196833592876,0.15087988191042787,11.587689223112884,0.04522663115512168,0.9925925931444874,5.250628410350708,0.116043991719683,11.39144481931414,4.630412957852795,0.6206349278134958,6.945756435394287
57,2.0230615948873854,0.15388531154465107,11.600090494610015,0.03893630762548359,0.9936507941238464,4.64635848634097,0.12322184481486984,11.432724057411662,4.489687981958292,0.5789115716304097,6.974411487579346
58,1.8637379561033516,0.15688260805586146,11.611138100094266,0.034188363164139444,0.9944444448583656,4.149036781064101,0.12954206079510708,11.46643660749708,4.664178911330445,0.5244047687655049,6.993108034133911
59,1.7325493269496495,0.15898287441167566,11.619991852324686,0.03045050966794844,0.9950617287629916,3.75156433951287,0.1343818009491005,11.493266605195545,6.211949359093394,0.4661375722360044,6.978272914886475
60,1.618578045136399,0.16053528018709687,11.627452629937066,0.027459387796548572,0.9955555558866924,3.4283905744552614,0.1379889980490719,11.514614609309605,6.40538579672575,0.42333333896739145,6.928109884262085
61,1.5210332969222407,0.16167454555103875,11.633696238199871,0.02498290561146437,0.9959595962606295,3.15973291381613,0.141071718669944,11.53218244577383,6.334858624385549,0.41774892342555064,7.056487321853638
62,1.4365402209538,0.16265598859431016,11.639119657763729,0.02292295656701021,0.9962962965722437,2.9326116357530867,0.143678352635886,11.547049590519494,6.613247396867901,0.38412698939265244,7.11416220664978
63,1.362664737329524,0.16333745385273402,11.643705178937342,0.021166217503133907,0.9965811968359173,2.7411623331871664,0.14574417312230384,11.559505850404172,7.09365650012598,0.3545787594393715,7.029146194458008
64,1.2956726957408211,0.16393322642774336,11.647957430945501,0.019661407941013086,0.9968253970619232,2.572217672455068,0.1475391338142205,11.570510299838318,7.544056544042364,0.3292517051937021,6.927887439727783
65,1.2381560704001677,0.1643750995480352,11.6514751151756,0.018354040266094333,0.997037037257795,2.4249631790887745,0.1490882570190089,11.580050314040411,7.857533284170288,0.30730159151412195,7.011489391326904
66,1.1861733795454108,0.16479096338928986,11.65467856923739,0.017208754585250414,0.9972222224291828,2.294311680431877,0.150466920575127,11.588458401816231,8.092276345007123,0.28809524204448933,7.011812210083008
67,1.1384652180219792,0.16517467351472065,11.657650160945318,0.016198179687968578,0.9973856211098192,2.178273737931452,0.1516690987060551,11.595908766033268,8.268101697834602,0.27114846310069585,6.973543882369995
68,1.0963488374595292,0.16547011480793172,11.660156387752956,0.01529977675907792,0.997530864381496,2.076736476686266,0.1527203299282562,11.602314093756297,8.419833377831514,0.2560846595951016,6.969862699508667
69,1.0582629604210634,0.1657246893849115,11.662395606124608,0.01449559321989396,0.997660818887733,1.984117091710406,0.15365152736019372,11.608135567571884,8.559299086829775,0.24260651961641208,7.039949178695679
