Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,test_gen_loss,test_gen_ssim,test_gen_psnr,test_disc_loss,test_disc_acc,Elapsed Time (Seconds)
1,0.0,0.0,0.0,0.47052920369638335,0.9181481497155296,11.147193908691406,-0.008346481847443752,10.68274988446917,1.0543256487165178,1.0,21.846572637557983
2,0.0,0.0,0.0,0.24683611371761394,0.9590740748577649,11.317609650748118,-0.0081991923507303,10.67888879776001,0.7520091789109367,1.0,2.694267988204956
3,0.0,0.0,0.0,0.16776104092046065,0.9727160499051766,11.47542921702067,-0.007801597272711141,10.679313296363468,0.5976873508521489,1.0,2.685317039489746
4,0.0,0.0,0.0,0.12732859969190838,0.9795370374288824,11.615509271621704,-0.007647410434271609,10.679800408227104,0.5024173531149115,1.0,2.709825277328491
5,0.0,0.0,0.0,0.10275603354598084,0.9836296299431059,11.7268338067191,-0.007565666389252458,10.679021126883372,0.44102620269571036,1.0,2.7142817974090576
6,0.0,0.0,0.0,0.08622425678746636,0.9863580249525882,11.825629915509905,-0.007573774794027918,10.679314953940256,0.3945954278821037,1.0,2.6872215270996094
7,0.0,0.0,0.0,0.07432344388142818,0.9883068785307899,11.895345960344587,-0.00754098183646494,10.678709905974719,0.3622407575651091,1.0,2.7057337760925293
8,0.0,0.0,0.0,0.06534077783403011,0.9897685187144412,11.949359502111163,-0.007487928345134216,10.678309951509748,0.3375607651791402,1.0,2.721675157546997
9,0.0,0.0,0.0,0.05832276704784389,0.9909053499683922,11.998207894582597,-0.007462689763910713,10.678204869467114,0.31707799068045994,1.0,2.712881088256836
10,0.0,0.0,0.0,0.052691175766910105,0.9918148149715529,12.04225184576852,-0.007456356193870306,10.67787402016776,0.3002927078732422,1.0,2.725539207458496
11,0.0,0.0,0.0,0.048063081611451126,0.9925589227014118,12.082652129136124,-0.007503715355868464,10.677715078576819,0.2856951098550449,1.0,2.754671812057495
12,0.0,0.0,0.0,0.044191766381091256,0.9931790124762941,12.11509507043021,-0.007472930287587502,10.677868933904739,0.27328205782742726,1.0,2.7209949493408203
13,0.0,0.0,0.0,0.04090754496024196,0.9937037038242715,12.155088519002053,-0.007543820938975603,10.678240618862947,0.2611605530748,1.0,2.7397806644439697
14,0.0,0.0,0.0,0.038082686951430134,0.9941534392653949,12.184659403197617,-0.007517678663134576,10.678352803600076,0.2513959325697957,1.0,2.714449644088745
15,0.0,0.0,0.0,0.03563261521988789,0.9945432099810353,12.215581330798921,-0.007557265597972133,10.678544616699217,0.24223594119151431,1.0,2.73738956451416
16,0.0,0.0,0.0,0.03348507228971963,0.9948842593572206,12.24192100763321,-0.007558449603883285,10.678377032279966,0.2345427937273468,1.0,2.7368195056915283
17,0.0,0.0,0.0,0.031584592791026135,0.995185185277384,12.26520610456707,-0.007519525467973798,10.678487913949148,0.2275057571525333,1.0,2.7361772060394287
18,0.0,0.0,0.0,0.029893513295129737,0.995452674984196,12.284558583819678,-0.0074962287298625425,10.678375849648127,0.2215208815085509,1.0,2.713409185409546
19,0.0,0.0,0.0,0.028375626376548183,0.9956920078797646,12.306527618178748,-0.0075186433907794325,10.678233275736183,0.21576585979165885,1.0,2.70523738861084
20,0.0,0.0,0.0,0.027006474075379722,0.9959074074857763,12.325503424235752,-0.007491195601012026,10.678201539175848,0.21054474530475478,1.0,2.7080483436584473
21,0.0,0.0,0.0,0.025764924251362325,0.9961022928435965,12.346019478882251,-0.007501473485612544,10.678215338259324,0.20550606425116658,1.0,2.738987445831299
22,0.0,0.0,0.0,0.02463389658172158,0.9962794613507058,12.361609366032985,-0.007501872341063889,10.678122508061394,0.20128169728370454,1.0,2.724212169647217
23,0.0,0.0,0.0,0.023599953205686884,0.9964412239006751,12.378173656345155,-0.0075103945521094026,10.677995557370393,0.19719925545942707,1.0,2.7597508430480957
24,0.0,0.0,0.0,0.022650987628757887,0.996589506238147,12.39499226638249,-0.007501470234100927,10.677967991147723,0.19322208292959697,1.0,2.7396645545959473
25,0.0,0.0,0.0,0.021776016820843017,0.9967259259886211,12.412736707414899,-0.007512181184387631,10.67814864567348,0.18918127055679043,1.0,2.717590093612671
26,0.0,0.0,0.0,0.020966611879454367,0.9968518519121357,12.42652190386594,-0.0074775712628552034,10.678209524888258,0.18580521160102148,1.0,2.703547716140747
27,0.0,0.0,0.0,0.020216464688807407,0.996968449989464,12.440141264092984,-0.007459744937944584,10.678184812031096,0.18262438480027765,1.0,2.6805527210235596
28,0.0,0.0,0.0,0.019519369145102296,0.9970767196326974,12.455477962688523,-0.007474520368435019,10.678162725604311,0.17944605667524186,1.0,2.700430154800415
29,0.0,0.0,0.0,0.018869378763887494,0.9971775224039837,12.47025623227575,-0.007478114661389015,10.67819454399823,0.1763610363079996,1.0,2.6719162464141846
30,0.0,0.0,0.0,0.01826210171019839,0.9972716049905176,12.483079960232688,-0.007465948631233046,10.678136217026486,0.17363665806395662,1.0,2.7025747299194336
31,0.0,0.0,0.0,0.01769322411951652,0.9973596177327589,12.495514702687064,-0.007479043257924885,10.678124757406351,0.1709852898107146,1.0,2.7346487045288086
32,0.0,0.0,0.0,0.017158955124978087,0.9974421296786102,12.511056478534424,-0.007492879277768742,10.678328982421332,0.16808313204507738,1.0,2.7012383937835693
33,0.0,0.0,0.0,0.016656336011988286,0.9975196409004705,12.522700640030237,-0.007460153723151715,10.678364262436377,0.1656989530535229,1.0,2.686485767364502
