Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,valid_gen_loss,valid_gen_ssim,valid_gen_psnr,valid_disc_loss,valid_disc_acc,Elapsed Time (Seconds)
1,88.81276270548501,0.016475011170324353,10.846054543389215,0.227832197481977,0.8979166666666667,90.58609702370383,0.01912692172283476,10.830412344499068,0.8775647390972484,0.5,23.382930755615234
2,78.84247351752387,0.0265193371878316,10.935286633173625,0.11391632111952602,0.9489583333333333,88.31333853981711,0.024165065366436134,10.851491234519266,0.9230848930098794,0.5,15.818299293518066
3,70.84443750734683,0.03613678153121361,11.009422715504963,0.07680689670645142,0.9659722222222222,86.2703110665986,0.030231079030217545,10.87441297010942,1.0828645518331816,0.5,15.936962366104126
4,64.61140757666693,0.044887573300446904,11.070729690127902,0.06082720971634354,0.9741319444444445,81.29394565929066,0.04056101351637732,10.934760982340034,0.9130676862868395,0.6221590909090909,15.601796627044678
5,59.662157143486866,0.05270733499485586,11.12197948667738,0.04910496991019407,0.9792361111111111,73.46965630271218,0.051241973652081066,11.014538539539686,0.8140545823357321,0.6971590909090909,15.518100261688232
6,55.54872807749995,0.059673387865984334,11.165124644173517,0.041080531096742166,0.9826967592592593,66.64236984830914,0.05963744036853314,11.07997598070087,0.9119214343302177,0.6652462121212122,15.044396162033081
7,52.01387353321862,0.06589455603814078,11.201965233636283,0.0354549247227018,0.9851686507936508,61.154251296798904,0.06656590205701915,11.132362266639612,1.0331850113806786,0.6408279220779222,15.133965492248535
8,48.95870613786909,0.07148639029279973,11.233771449989744,0.03110125468811531,0.9870225694444444,56.68631462617354,0.07261195876212283,11.175533522259107,1.1344292529604652,0.6221590909090909,15.316819429397583
9,46.303097576565214,0.07652208807268814,11.261507793709084,0.027673163613696906,0.9884645061728397,52.958124469024966,0.07790510653696879,11.211870434308294,1.2173652612801753,0.6073232323232323,15.622269630432129
10,43.97140078862508,0.0810606041747249,11.285891891055638,0.024923668534758935,0.9896180555555556,49.81469048586759,0.0826459120281718,11.242787577889183,1.2885913307016543,0.5951704545454545,15.983407735824585
11,41.907383747293494,0.08516358491879973,11.307481806205981,0.022674099998590557,0.9905618686868688,47.138915763413614,0.0868315480280021,11.269313654623742,1.3468517459128513,0.5852272727272726,15.634721040725708
12,40.092060769045794,0.08885303208242275,11.326509539286297,0.02080689330597229,0.9913483796296297,44.83971157940952,0.09048363907883565,11.292154059265599,1.3943586033402067,0.5762310606060606,15.701601505279541
13,38.475760358826726,0.09220096951223211,11.343439389090253,0.019231164685865037,0.992013888888889,42.80391999891588,0.09388888843513869,11.312260434344097,1.4319780873251962,0.5673076923076923,15.755479335784912
14,37.01108539369371,0.09527696639166348,11.35870986968752,0.0178754472300553,0.9925843253968255,41.0406094959804,0.09697860249547989,11.329811610184706,1.470060929075464,0.5596590909090908,15.88570261001587
15,35.68693737100672,0.09810111193400292,11.372460871802437,0.016704410525235986,0.9930787037037038,39.43932653484922,0.09973974492062222,11.345629090973825,1.501775759639162,0.553030303030303,15.890143156051636
16,34.473335857523814,0.1007050039214341,11.384981703758239,0.015672842805278427,0.9935112847222223,37.95465072718533,0.10240618785081262,11.360274385322223,1.541675476865335,0.5472301136363636,15.648609638214111
17,33.34938399183984,0.10312571667463466,11.396435105566884,0.014762269549153818,0.9938929738562092,36.59773315592883,0.10482251319416704,11.373599037129608,1.5779338807345713,0.5421122994652406,15.762749195098877
18,32.31122230894771,0.10537301358697869,11.406924241266132,0.013952667137899012,0.9942322530864198,35.356610505267824,0.10704931287527687,11.385640992058647,1.6124754493886775,0.5375631313131314,15.607255697250366
19,31.345513536219006,0.10747459750154129,11.416573206583658,0.013229627297719525,0.9945358187134503,34.214462362408064,0.10913466296769216,11.39668154374264,1.6446691865555978,0.5322966507177034,15.902837038040161
20,30.445366377300683,0.10943918746119988,11.425475037892658,0.012578479376621663,0.9948090277777778,33.15348424044522,0.11107684592293068,11.406862332604147,1.6812171805988658,0.5272727272727273,16.017536163330078
21,29.60257546964776,0.11127957378183961,11.433715812239067,0.011987705074418506,0.9950562169312169,32.17599703223158,0.11289349193503331,11.416153139882272,1.7157519766778655,0.5227272727272728,15.562978744506836
22,28.812540028311982,0.11301150393973323,11.44136895892596,0.011450227162271825,0.9952809343434343,31.26425669804092,0.11458242119651688,11.424671701163298,1.7496286300588244,0.5178202479338844,15.694554328918457
23,28.07468036246184,0.11463803774699714,11.448463703468802,0.01096017597405222,0.9954861111111112,30.41874491273179,0.11617888105304344,11.432571377207637,1.7885705025299732,0.5114871541501976,15.771817207336426
24,27.38512386127754,0.11617015018429679,11.455045123011978,0.010510546655082954,0.9956741898148148,29.636697552420873,0.11766754690501274,11.439917170640193,1.8314558299201904,0.5048532196969697,15.740557193756104
25,26.734440235985645,0.11762120408275065,11.461230787065295,0.01009781292304778,0.9958472222222222,28.903551823009142,0.11906885500658643,11.446704337380147,1.8808781090649689,0.49715909090909094,15.99702262878418
26,26.12180135841043,0.11899382822717043,11.46702839533488,0.009716168279326944,0.9960069444444445,28.19998022559639,0.120430829342116,11.453178585826098,1.9384220392553952,0.4894012237762238,15.31630563735962
27,25.53744703614662,0.12029341455403365,11.472528733147515,0.009360451399203515,0.9961548353909465,27.530575036199803,0.12170623976624374,11.459277708522396,1.9844674827273845,0.48253367003367004,15.351236581802368
28,24.979686676509793,0.1215340108193073,11.477732135757567,0.009028859761916577,0.9962921626984127,26.895366126840763,0.12289996697966543,11.464999090541491,2.0174762006703904,0.47767857142857145,15.056297779083252
