Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,test_gen_loss,test_gen_ssim,test_gen_psnr,test_disc_loss,test_disc_acc,Elapsed Time (Seconds)
1,48.1898728052775,0.08254334772653542,11.27724714279175,0.2478907695143587,0.9381481501791212,75.95843396868024,0.06789982478533473,11.068562643868583,0.7316807167870658,1.0,30.039060592651367
2,31.68693848186069,0.11775885304656539,11.44826610353258,0.13049642650488144,0.9685185200638241,74.56225395202637,0.0726495845509427,11.078879765101842,0.48512596370918415,0.9880952409335545,7.3779027462005615
3,25.11263893975152,0.13510639108450487,11.516614846830016,0.08749301617864587,0.979012346709216,69.54159782046364,0.08057057697858129,11.13511035555885,0.39149213254096965,0.984126987911406,7.393549203872681
4,21.336527310477365,0.14464703093393103,11.554765446980795,0.06966032801433863,0.9837037050061755,60.9340558052063,0.09161909017711878,11.221688270568848,1.013073022809944,0.9142857236521584,7.391384601593018
5,18.895047415627374,0.15053802899856134,11.578566841549344,0.060284480007871434,0.9866666679912143,52.79549326215472,0.10256116038986614,11.301137787955147,2.216214551191245,0.8409523895808629,7.414314270019531
6,17.13738087106634,0.15395719394368235,11.595029777950712,0.05436824628915795,0.9883950629719981,46.541879971822105,0.11147713652324108,11.360085737137567,2.7165375266312846,0.7920635001999993,7.38311505317688
7,15.803483271977258,0.1561376260789053,11.60695801840888,0.04854959684675527,0.989735451104149,41.16578159526903,0.11914220627169218,11.405999358819455,2.539630493301214,0.7897959266390121,7.396951675415039
8,14.702909050385157,0.1578909512133571,11.616563614209493,0.04286664664543878,0.9909722234639856,36.845692268439706,0.12558902074982012,11.442604780197144,2.5645470320845822,0.7648809605411122,7.41375470161438
9,13.814270773640386,0.15909257771611265,11.624179032408161,0.038409151588507766,0.9919753097457651,33.41088240487235,0.1305232366753949,11.471202229696608,2.547449154483657,0.7370370460881128,7.356937646865845
10,13.041341345045302,0.16003072501390558,11.630599760479399,0.034635351455945054,0.9927777787711886,30.70213772228786,0.13443693002419813,11.493582521166122,2.4557697585384757,0.7285714375121254,7.3862645626068115
11,12.377090439651953,0.16089777578762127,11.63611656054102,0.03150578118500268,0.9934343443374442,28.398027289997447,0.13772183226107002,11.512559593497933,2.3972821715348336,0.7116883207451214,7.433779716491699
12,11.77945333675102,0.1616415063636947,11.64104734350134,0.02888951297939381,0.9939814823093238,26.43734248195376,0.14036725918274548,11.528572979427521,2.3686543149385777,0.6976190567726182,7.241546630859375
13,11.256578883350405,0.1622293033240905,11.645248427757851,0.02667314466898072,0.9944444452086066,24.777895859309606,0.14258514406098113,11.541913472689115,2.361329482131443,0.6805860896359435,7.398618936538696
14,10.795692656342947,0.16272347086598984,11.648882519252718,0.02477294463616841,0.994841270550849,23.339505538648492,0.14450175463393025,11.553457299057317,2.366117920175346,0.6639455867056945,7.406096696853638
15,10.37048285148762,0.16321020911911713,11.6522914286013,0.023129896751432642,0.9951851858474591,22.089414948508857,0.14608020920838627,11.563338479541596,2.381969428044699,0.6495238174994786,7.3828444480896
16,9.98805786619584,0.16360028196438348,11.655266062418619,0.02169126133924869,0.9954861117319929,20.9479270875454,0.1475026818724083,11.572393689836774,2.4053361724363636,0.6366071504141603,7.226367235183716
