Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,train_disc_loss,train_disc_acc,test_gen_loss,test_gen_ssim,test_gen_psnr,test_disc_loss,test_disc_acc,Elapsed Time (Seconds)
1,467.97964070638017,0.08281307267308068,11.280781438615586,0.33286894173102666,0.9074074076281654,725.8404889787946,0.07625160259859902,11.09580625806536,0.7748729075704303,0.9095238276890346,26.66944146156311
2,307.2742381625705,0.11474308784054302,11.446669684516058,0.1721789853934954,0.9527777787711886,707.3533150809151,0.07960932967918259,11.113205432891846,0.4389750946845327,0.9476190549986703,6.640233993530273
3,242.42892156530309,0.13073396610052443,11.513850604163276,0.11659478828071401,0.9685185191807925,640.3324483235676,0.08803268947771618,11.175484884352912,0.463191437668034,0.9476190549986704,6.60993766784668
4,204.91860215928818,0.1414698628017302,11.552804734971788,0.08887760707671584,0.976111111872726,551.4120238167899,0.0986208665583815,11.256748982838221,0.5148481632848936,0.9428571505205972,6.590082168579102
5,179.9886875491672,0.14864176441661484,11.578459451463488,0.0739126561933194,0.9805185194810232,479.61339590890066,0.10774803033896856,11.322945186070033,0.45818912860538286,0.9476190532956805,6.646029233932495
6,161.9028797008373,0.15350927977731907,11.596643705721254,0.06264085203802265,0.9836419761180878,419.4998514084589,0.11643352998154505,11.37832228342692,1.526705874263176,0.8730158777464004,6.616121053695679
7,148.10542410593186,0.15682541171779682,11.61016906253875,0.05406719970598773,0.9859259266701956,373.774559176698,0.12312664365281865,11.419989585876465,1.4016313349486007,0.879591843303369,6.6569061279296875
8,136.9760625627306,0.15931622598795406,11.620718329482607,0.047346966155725395,0.9876851858364212,335.14503676550726,0.12897961560104576,11.454118030411857,1.2643242103513332,0.8922619117157801,6.658849716186523
9,127.79230981520666,0.1612186658682203,11.62928583945757,0.04224850135706515,0.9890534985212633,303.00959711226204,0.13427561592488063,11.482633227393741,1.2356772030452416,0.8936508023549641,6.599578142166138
10,119.96340363820396,0.1627969642452,11.636643084420097,0.038025180898357235,0.990148148669137,277.0812666756766,0.13836322064910617,11.505213274274555,1.4017201023708499,0.8757142943995341,6.652872562408447
11,113.28856987230706,0.164040138125865,11.642811928373392,0.03457236623453117,0.9910437715173973,255.6257338090376,0.1416421981600972,11.52369533885609,1.7234658397879308,0.8476190559275739,6.604721307754517
12,107.60839235517714,0.1650341642376117,11.647950822335702,0.03169913483891581,0.9917901238909476,237.04272837865915,0.14463925539028077,11.53980761482602,2.045764217086669,0.8210317535059793,6.631699085235596
13,102.68866848741843,0.16587191193314688,11.652330146691737,0.029266417518496488,0.9924216528224131,221.3115671388395,0.1470745142017092,11.553513694595503,2.2659376800919957,0.8003663073529255,6.5369181632995605
14,98.2348666493855,0.16659849663137433,11.65630142802284,0.027178861866954014,0.9929629633350979,208.21478444702765,0.14909563000713075,11.564594804024209,2.3898919352653385,0.7840136125379679,6.5828776359558105
15,94.33921515146893,0.1672126525511299,11.65972839638039,0.02536872947414086,0.993432099112758,196.86793783278688,0.1507682817322867,11.574381592160178,2.4619757828435733,0.7673015946433657,6.5644683837890625
16,90.86021402147082,0.16773652089583369,11.66284846133656,0.023785306713577398,0.9938425929182106,186.90992944581163,0.1522660706458347,11.582861133984157,2.509364744931061,0.7497023886867931,6.605260133743286
17,87.70531196095585,0.16821272516201516,11.665625885732812,0.02238851668886454,0.9942047933347865,177.69618827755707,0.15364213713577812,11.590733520123136,2.538225606224743,0.7361344622463738,6.548916816711426
18,84.73761869006688,0.16866810691420672,11.668168431152532,0.021147085516376663,0.9945267492606317,169.60863846067394,0.154788862618189,11.597402557494148,2.5584218809676793,0.7304232889224612,6.564939498901367
19,81.99372969621804,0.16904904071899177,11.67047206867508,0.020036701748654153,0.9948148150890195,162.27918782628566,0.1558235103922679,11.603447591451774,2.585826368722365,0.726566424719373,6.610278844833374
20,79.53258948538038,0.16935777859414278,11.672498067220051,0.019036427840653142,0.9950740743345685,155.63268850871492,0.15674420126846858,11.60893165043422,2.617590908932367,0.7228571514998163,6.629832029342651
21,77.29217561186937,0.1696388753541373,11.674348015255399,0.018131686030654286,0.9953086422233985,149.85797025719464,0.15756073137935328,11.61359204402586,2.651103922717122,0.7192743848375722,6.661876440048218
22,75.16198602926852,0.1699241204607185,11.676111532461762,0.017309027013603023,0.9955218857586986,144.15893030785892,0.1582967410613964,11.618313845101888,2.694061241765785,0.7112554201445023,6.6241278648376465
23,73.20019534659271,0.1701173041813442,11.677636368608704,0.016557519954091483,0.9957165863778856,139.1107076561969,0.15894558544484724,11.622356284479178,2.7259837185489655,0.7070393464209871,6.52344536781311
24,71.38560488224029,0.17030868482554948,11.679021774397954,0.015868714312795927,0.9958950619454737,134.550894112814,0.1594745930106867,11.626009804861887,2.7577740383400986,0.6996031839932715,6.519124269485474
25,69.73185482618544,0.1704589741020043,11.680283482021755,0.015234973541799535,0.9960592594676548,130.22902889796663,0.16000943524496897,11.629464672633581,2.7801877570258724,0.695619057587215,6.546788215637207
26,68.2364951663547,0.17060237107132742,11.681383127228827,0.01465009594758616,0.9962108264112065,126.3091411066579,0.16048802378085944,11.632592824789194,2.80679365076575,0.6873626476460761,6.70763897895813
27,66.78050081464978,0.17073695000938424,11.682473805902427,0.014108279335672817,0.9963511661737544,122.6839052785641,0.16093998887236155,11.635413846010884,2.821984626323222,0.6862433962721043,6.636586904525757
28,65.39988790845113,0.17086335633972807,11.683439574544392,0.01360516168532438,0.9964814816675489,119.09826831428369,0.16135854243623965,11.638248638230928,2.8321234325460183,0.6855442274589929,6.652162551879883
